Resource Name,Cloud Provider ID,Object Type,Native Type,Tags,Subscription,Projects,Cloud Provider,Policy ID,Policy Short Name,Policy Name,Policy Type,Severity,Result,Compliance Check Name (Wiz Subcategory),Category,Framework,Remediation Steps,Assessed At,Created At,Updated At,Subscription Name,Subscription Provider ID,Resource ID,Resource Region,Resource Cloud Platform
LandingZoneLambdaRoleADConnector,arn:aws:iam::450518371872:role/LandingZoneLambdaRoleADConnector,UserDirectory/ServiceAccount,IAM Role,"{ ""region"":""us"", ""role"":""shared"", ""Project"":""shared"", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:06:00Z,2025-12-10T12:06:00Z,RL-Hybrid-Multitenant,450518371872,a1c591a9-f697-543e-a568-14921d4922d2,,AWS
LandingZoneCodePipelineRole,arn:aws:iam::450518371872:role/LandingZoneCodePipelineRole,UserDirectory/ServiceAccount,IAM Role,"{ ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"", ""role"":""shared"", ""Project"":""shared"", ""application"":""infra"", ""costcenter"":""1000100534"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,641855c8-f2cd-5de4-97ee-ad0618dd9c23,,AWS
AWSReservedSSO_RL-API-GATEWAY-USERS_7cf81d7c0d4f8444,arn:aws:iam::450518371872:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_RL-API-GATEWAY-USERS_7cf81d7c0d4f8444,UserDirectory/ServiceAccount,IAM Role,,b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,83cc0c7b-65d3-59cb-a8b7-a292d3fafc34,,AWS
firehose_test_delivery_role,arn:aws:iam::450518371872:role/firehose_test_delivery_role,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,2aac6d96-f8d1-508c-a521-65bdfd22efcd,,AWS
LandingZoneSCProductConstraintRole,arn:aws:iam::450518371872:role/LandingZoneSCProductConstraintRole,UserDirectory/ServiceAccount,IAM Role,"{ ""role"":""shared"", ""Project"":""shared"", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,5fa9cc47-c5d1-5d6d-9f3b-a618e61b65de,,AWS
lambdarole_RI_coverage,arn:aws:iam::450518371872:role/lambdarole_RI_coverage,UserDirectory/ServiceAccount,IAM Role,"{ ""project"":""forecast"", ""region"":""eu"", ""application"":""dna"", ""environment"":""prod"", ""owner"":""DL-DNA-PLATFORM-SUPPORT@ralphlauren.com"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,3d4054d8-42f6-588c-a875-171d1efce36e,,AWS
HealthPollingLambdaExecutionRole,arn:aws:iam::450518371872:role/HealthPollingLambdaExecutionRole,UserDirectory/ServiceAccount,IAM Role,"{ ""role"":""shared"", ""Project"":""shared"", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,2d87823f-3618-5096-85ad-f0f94d40fa88,,AWS
lambdarole_rl-utilization-report,arn:aws:iam::450518371872:role/lambdarole_rl-utilization-report,UserDirectory/ServiceAccount,IAM Role,"{ ""application"":""dna"", ""environment"":""prod"", ""owner"":""DL-DNA-PLATFORM-SUPPORT@ralphlauren.com"", ""project"":""forecast"", ""region"":""eu"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,086fbb1f-eab0-5d00-b4c7-a223552253da,,AWS
lambdarole_rl-savingsplan-recommendations,arn:aws:iam::450518371872:role/lambdarole_rl-savingsplan-recommendations,UserDirectory/ServiceAccount,IAM Role,"{ ""application"":""dna"", ""environment"":""prod"", ""owner"":""DL-DNA-PLATFORM-SUPPORT@ralphlauren.com"", ""project"":""forecast"", ""region"":""eu"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,1289d6cf-dce2-58c7-80b0-d6eaf86efab4,,AWS
lambdarole_rl-reservedinstance-recommendations,arn:aws:iam::450518371872:role/lambdarole_rl-reservedinstance-recommendations,UserDirectory/ServiceAccount,IAM Role,"{ ""owner"":""DL-DNA-PLATFORM-SUPPORT@ralphlauren.com"", ""project"":""forecast"", ""region"":""eu"", ""application"":""dna"", ""environment"":""prod"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,49a07fab-eef8-536f-b456-2edc16638202,,AWS
lambdarole_rl-savingsplan-recommendation,arn:aws:iam::450518371872:role/lambdarole_rl-savingsplan-recommendation,UserDirectory/ServiceAccount,IAM Role,"{ ""owner"":""DL-DNA-PLATFORM-SUPPORT@ralphlauren.com"", ""project"":""forecast"", ""region"":""eu"", ""application"":""dna"", ""environment"":""prod"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,af7f598a-eeca-517a-a1aa-50075565afb6,,AWS
lambdarole_Savings_plan_coverage,arn:aws:iam::450518371872:role/lambdarole_Savings_plan_coverage,UserDirectory/ServiceAccount,IAM Role,"{ ""environment"":""prod"", ""owner"":""DL-DNA-PLATFORM-SUPPORT@ralphlauren.com"", ""project"":""forecast"", ""region"":""eu"", ""application"":""dna"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,534eef4b-6342-5fc8-bad7-b76995905396,,AWS
lambdafirehoserole,arn:aws:iam::450518371872:role/lambdafirehoserole,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:59Z,2025-12-10T12:05:59Z,RL-Hybrid-Multitenant,450518371872,ed10af09-af52-5d05-a14a-53b44ed0ab6a,,AWS
lambdarole_rl-forecast-report,arn:aws:iam::450518371872:role/lambdarole_rl-forecast-report,UserDirectory/ServiceAccount,IAM Role,"{ ""owner"":""DL-DNA-PLATFORM-SUPPORT@ralphlauren.com"", ""project"":""forecast"", ""region"":""eu"", ""application"":""dna"", ""environment"":""prod"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:56Z,2025-12-10T12:05:58Z,2025-12-10T12:05:58Z,RL-Hybrid-Multitenant,450518371872,14a2e6ab-8477-5c71-8d48-dbcf509d085b,,AWS
EMR_EC2_DefaultRole,arn:aws:iam::450518371872:role/EMR_EC2_DefaultRole,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:55Z,2025-12-10T12:05:58Z,2025-12-10T12:05:58Z,RL-Hybrid-Multitenant,450518371872,a8431f76-f673-51d9-af72-5e9fa454e039,,AWS
CID-DC-Optimization-Data-Multi-Account-Role,arn:aws:iam::450518371872:role/CID-DC-Optimization-Data-Multi-Account-Role,UserDirectory/ServiceAccount,IAM Role,"{ ""environment"":""prod"", ""owner"":""DL-DNA-PLATFORM-SUPPORT@ralphlauren.com"", ""region"":""eu"", ""application"":""dna"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:55Z,2025-12-10T12:05:58Z,2025-12-10T12:05:58Z,RL-Hybrid-Multitenant,450518371872,07ad82dc-781d-5fb1-8e9d-724450eb9467,,AWS
firehose_test_role,arn:aws:iam::450518371872:role/firehose_test_role,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:55Z,2025-12-10T12:05:58Z,2025-12-10T12:05:58Z,RL-Hybrid-Multitenant,450518371872,539b006d-63c9-50a0-994d-814f3bbcbc2e,,AWS
CID-DataExports-Source-09072024-LambdaExecutionRole,arn:aws:iam::450518371872:role/CID-DataExports-Source-09072024-LambdaExecutionRole,UserDirectory/ServiceAccount,IAM Role,"{ ""application"":""dna"", ""environment"":""prod"", ""owner"":""DL-DNA-PLATFORM-SUPPORT@ralphlauren.com"", ""region"":""eu"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:55Z,2025-12-10T12:05:58Z,2025-12-10T12:05:58Z,RL-Hybrid-Multitenant,450518371872,dea311c8-7926-56e4-b98b-d4a9ee9dd65b,,AWS
BudgetBedrockShutdownRole,arn:aws:iam::450518371872:role/BudgetBedrockShutdownRole,UserDirectory/ServiceAccount,IAM Role,"{ ""application"":""bedrock"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:55Z,2025-12-10T12:05:58Z,2025-12-10T12:05:58Z,RL-Hybrid-Multitenant,450518371872,b3fc98b3-32bc-58b3-afd2-81cdb0b5bdb8,,AWS
AWSReservedSSO_RL_EU_Permissions_SantoshKumar_6bece45ab8629c1b,arn:aws:iam::450518371872:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_RL_EU_Permissions_SantoshKumar_6bece45ab8629c1b,UserDirectory/ServiceAccount,IAM Role,,b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:55Z,2025-12-10T12:05:58Z,2025-12-10T12:05:58Z,RL-Hybrid-Multitenant,450518371872,a8117672-5357-5ab9-9cf7-4e1659e05717,,AWS
chronicle-cyderes-cross-account-role,arn:aws:iam::450518371872:role/chronicle-cyderes-cross-account-role,UserDirectory/ServiceAccount,IAM Role,"{ ""environment"":""prod"", ""region"":""global"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:05:55Z,2025-12-10T12:05:58Z,2025-12-10T12:05:58Z,RL-Hybrid-Multitenant,450518371872,d8e533fb-30b5-5243-b038-dfed1da4af1a,,AWS
